"label","NDAI","SD","CORR","DF","CF","BF","AF","AN"
1,3.1175892,34.856281,0.28246403,235.50034,155.11777,130.44286,135.70969,145.19579
1,1.3446851,2.4879417,0.25555578,348.086,296.31345,254.07758,219.39397,207.24675
1,1.0077397,2.1798866,0.25938728,343.40439,288.72266,244.90456,210.41119,202.0955
1,1.1116669,3.6393893,0.26338911,349.69714,289.01166,241.49448,210.62071,200.83598
1,1.7026557,3.668612,0.21046215,242.62393,225.05093,203.44171,178.35498,161.64172
1,1.5587431,6.4970617,0.24117117,356.44025,300.49176,259.3685,226.64038,214.15843
1,1.7494366,8.8867912,0.28745338,204.15215,234.12282,217.06277,188.73213,178.17436
1,2.2998359,6.060245,0.22111075,326.4166,281.52679,250.06784,218.6763,217.48663
0,-0.91473979,1.4521416,0.17144743,308.22949,287.19824,269.06894,240.17957,217.6239
1,0.74144393,4.0146155,0.12615874,229.2413,210.78206,216.29454,202.17258,188.23843
0,-0.51131773,0.84428436,0.17001323,307.51904,285.99411,267.38556,238.0892,217.78284
0,-0.83907586,0.83504069,0.15113035,293.63068,276.87888,261.64911,236.27579,216.1669
1,0.85718656,5.5193391,0.17848001,258.44131,231.04749,216.43181,205.37555,186.3022
0,-1.365723,0.731933,0.15871866,302.10529,284.71292,266.52341,239.23071,219.20853
1,0.85819072,3.5492289,0.14265455,256.02103,209.61647,199.41031,192.66479,188.30586
0,-0.4032149,0.71061027,0.1634753,302.24738,283.60995,265.22055,238.69609,217.72264
1,1.1683279,3.2662866,0.25599644,341.47055,289.76303,246.45546,211.98137,204.81201
0,0.059928376,1.1511683,0.14525551,288.34216,269.01834,254.89638,232.46353,215.49742
1,2.2594922,3.2434249,0.22921459,245.14778,217.99959,199.86787,176.6403,147.45955
1,0.323367,1.8135858,0.13271022,224.69211,214.14157,200.70595,188.57077,179.99741
1,2.0178809,4.3831916,0.27301121,354.11627,295.54764,246.08459,214.13194,202.50491
1,2.6340933,10.628802,0.32256499,327.52921,283.01752,267.74921,210.41841,181.75543
1,1.0002282,0.93205893,0.081637114,215.21806,202.98174,198.50722,190.16022,185.63029
1,1.8524519,4.0123272,0.25418863,315.86844,272.14908,243.27658,210.03792,204.33276
1,-0.75751317,2.7695558,0.14030623,283.60513,269.95758,255.077,230.88132,215.81531
1,0.52047449,1.7780333,0.077640109,219.11942,201.25021,197.94609,191.28728,184.65736
1,0.9707883,6.8677378,0.25904155,343.2406,279.33289,245.36453,215.39868,200.64333
0,-0.53669399,1.0119067,0.16994314,301.37561,286.32645,266.93521,237.64368,213.99226
1,1.5222436,3.4707448,0.26296705,349.74048,294.78903,249.00821,214.01393,203.54286
0,-1.2316988,0.91241693,0.17310578,306.85919,289.54147,270.12375,239.56787,215.94534
1,1.0576402,3.3375161,0.26253328,296.96609,286.30478,241.18381,211.09032,201.81134
1,0.86090189,0.64942682,0.088568255,223.7529,207.66579,200.32785,190.46848,185.44005
0,0.18146606,0.85036182,0.17233755,306.70264,284.7948,265.76721,238.89838,215.52631
0,-1.0399798,0.69917852,0.15452039,299.0733,281.4642,265.47101,238.47934,219.01587
0,-0.76562041,1.0060518,0.17014873,301.51047,283.94708,265.97192,237.24391,214.14639
1,2.2800324,5.1224413,0.25200248,346.23889,292.54456,252.05946,215.07597,213.15419
1,0.59367543,3.4536457,0.16918874,236.4227,226.43086,205.46947,194.53842,183.35451
0,-0.90956777,1.2525289,0.17792429,303.3576,287.00076,269.60117,237.04884,211.95006
1,0.92450726,5.7798982,0.26759905,326.39972,298.37973,249.87999,214.86163,202.45193
0,-1.0033729,1.2184559,0.16121751,295.98834,279.3353,262.48477,233.53761,212.80258
0,-0.82090569,1.0753326,0.16335206,300.32559,283.50397,265.88281,237.42934,215.84901
1,1.7818785,4.0686436,0.23432977,337.60291,301.18536,262.39328,230.65735,216.79306
1,1.1438527,5.2150283,0.15067606,262.90381,231.78441,211.97655,195.13084,187.81458
0,-0.67039359,1.0926625,0.15963233,300.34729,281.61591,264.69073,237.89413,217.85269
0,-0.78248626,1.2132845,0.16288482,299.61276,284.11807,266.43912,237.81467,215.23491
1,0.32080933,1.4832104,0.070455037,220.13571,203.51396,199.10687,188.54669,183.94212
1,1.1258934,4.349658,0.25818637,332.08801,283.77612,240.34093,207.31659,197.94127
0,-1.0806273,1.0707167,0.14070337,291.54272,279.81454,265.03992,239.71477,220.02252
1,0.87010664,1.9864879,0.25363225,348.36298,298.73376,253.23228,217.51553,206.80122
1,1.6327002,10.968197,0.22188266,286.06635,252.216,232.22511,223.69269,189.64726
0,-0.97161323,0.57171315,0.14490752,288.98276,273.37729,258.85071,235.4305,215.94534
1,1.6502324,3.0261929,0.22620548,352.33899,305.28177,261.24933,233.63153,219.46622
1,0.97458065,4.0371261,0.27869636,350.27512,299.78375,251.70064,214.6786,199.2923
1,1.6919903,12.643501,0.15043424,260.56058,235.8712,201.36099,174.69684,161.81993
1,1.5300199,3.2061651,0.23998407,237.85802,210.88562,171.81657,145.70152,136.35992
1,0.11196618,1.6880341,0.083379529,221.72755,206.46648,199.61501,191.10907,185.52916
1,1.0138015,3.0859442,0.25066334,350.16193,302.06677,255.45027,218.92195,208.87714
0,-0.79172623,0.96859854,0.16242638,300.40027,285.2355,268.34164,239.32224,217.00017
1,0.16374952,1.5193877,0.086683452,222.64029,206.68803,198.82993,190.83694,186.15289
0,-0.51013386,0.65522915,0.15327068,290.88046,274.41043,259.37091,233.52316,213.18309
1,0.83090532,2.8034377,0.26096931,351.52499,295.67526,252.7699,216.04408,203.63437
0,-0.68901891,0.76298457,0.16520306,297.93661,282.86337,264.55347,235.64243,213.76106
0,0.2745811,0.74516249,0.15806286,300.27985,281.63998,265.41562,237.06812,218.70761
0,-0.69246757,1.3159376,0.15692678,296.94925,279.68451,263.17593,237.21983,216.37883
1,1.402984,7.0086112,0.19412312,260.36792,219.6059,205.06488,183.9373,168.10788
0,-0.71394736,0.90734375,0.17288862,308.36917,290.67575,269.5289,239.00194,217.48904
0,-0.51195937,1.8601544,0.13527033,282.75259,268.20438,256.73148,234.39977,214.04765
1,1.2702069,2.4160559,0.073667496,273.0907,272.51514,263.93213,248.53137,233.23659
1,0.25475425,1.0039853,0.10117804,244.88287,208.49182,202.93599,191.41492,183.14258
1,2.0291212,6.2010126,0.18487161,231.35815,219.45175,203.09975,175.46027,157.65607
0,-0.89756149,0.94211453,0.1617315,300.26538,283.22461,264.9436,237.22705,216.45349
1,2.223501,15.718065,0.18762292,255.69592,226.80174,199.17189,192.5468,199.36937
1,-0.73231053,3.5429249,0.13291755,276.52487,262.203,251.2816,228.89932,214.15361
1,1.9594607,4.9083614,0.20030603,249.41039,211.78389,181.48329,171.23619,166.90857
0,-0.79757392,0.73640215,0.14990978,291.40546,277.13657,261.77914,235.7243,215.43962
1,2.640449,23.05468,0.41249681,250.48688,284.39502,223.89017,172.91714,140.04936
0,-0.41170856,1.7083201,0.15635072,292.10385,276.33221,259.05301,233.46054,212.58344
1,0.95468271,5.01825,0.26012012,347.78979,295.67767,252.45923,214.75085,203.81259
0,-0.8396551,1.1435888,0.15059096,292.52286,277.80606,262.32584,236.41306,215.82494
0,-0.17459817,0.99313283,0.14265001,292.32782,275.01971,263.2482,238.2337,219.26633
0,-0.91557127,1.2800628,0.14254472,292.51566,279.67728,266.17181,240.26144,219.87079
1,0.6408726,2.8565335,0.092998631,219.91414,206.33162,199.42476,191.95918,186.04453
1,1.2105,2.7172043,0.26818377,338.03397,293.87872,246.54939,214.36313,199.54999
1,-0.87285632,0.64911062,0.12815017,281.38712,269.76492,256.43524,232.71881,217.80693
1,1.4214764,3.4956,0.27317911,348.29071,293.08398,236.83209,203.31168,195.33554
1,0.29520181,4.2597289,0.18420836,260.24271,236.43474,223.21103,193.00195,178.56209
1,1.7825391,23.490444,0.23079634,324.2323,227.66631,212.68217,185.40393,175.52769
0,-0.13721341,0.49482208,0.16245838,293.39948,272.64999,259.55875,233.78566,211.35764
1,0.87487042,2.4790342,0.19708718,262.8075,234.52258,218.39214,198.57224,181.37251
0,-1.0096728,1.1518389,0.17630529,301.4093,287.008,267.70828,235.29323,210.92174
1,0.79131913,5.1879387,0.24928942,351.25287,291.59088,247.22369,215.43721,207.40088
1,1.9200053,41.471886,0.37166509,288.49146,179.53984,164.92416,146.11815,143.72676
1,1.1487801,7.4270835,0.21994963,265.90448,224.00336,196.65286,180.86679,168.43059
1,2.1839051,6.8858514,0.19010337,258.43411,231.32202,209.30821,186.10472,167.65271
0,-0.91197318,1.4679996,0.17077453,306.45941,287.57632,269.6445,238.73943,216.61966
1,2.3899789,15.260683,0.33243728,316.00092,269.84439,205.31534,185.75072,153.7234
0,-0.60580295,0.97748828,0.17241235,298.94327,285.33426,266.87262,235.25951,210.9964
0,-0.5769608,0.8340863,0.15532899,293.62103,275.87463,260.22342,234.55148,215.12413
0,-1.2765987,3.5370362,0.1586998,297.63559,276.59952,261.74545,235.64243,215.70692
1,3.0665569,21.245195,0.26865995,325.83859,253.41771,189.90013,168.61842,174.31393
1,2.2257152,8.6427031,0.17577836,271.99014,259.39981,230.85001,226.15633,199.29471
0,0.74200761,1.5373147,0.16906813,304.36664,284.95374,266.35242,236.69724,217.59018
1,2.2631094,2.09272,0.21761677,256.45932,239.61122,222.95818,203.58621,169.43964
0,-0.71123999,0.49363649,0.16862538,302.64716,286.36017,266.68234,238.45044,215.04948
1,1.7186456,2.3131158,0.22031634,258.67734,253.36955,232.34554,197.24048,180.08411
1,0.93115604,6.2829542,0.20451222,261.57446,226.25748,199.71857,179.23158,167.90317
1,1.1478084,9.5319262,0.2542817,323.02576,273.45435,232.44908,201.83783,189.97238
0,-0.75018275,1.0295945,0.15538231,292.3519,276.12509,261.31436,233.63394,212.81221
1,0.75807464,5.8850994,0.25590259,332.21805,279.42923,241.81477,211.991,201.49344
0,-0.90586853,0.63979423,0.15322728,293.60178,275.86981,260.06689,235.44012,215.5793
1,1.7047528,2.681354,0.097952485,267.16641,227.00162,220.92561,211.14571,211.13849
1,2.2571206,9.4798651,0.21300158,349.86331,289.05499,244.35547,226.32732,215.48297
1,1.2780347,6.0786743,0.25826317,244.31694,227.47604,199.3501,165.46121,146.98271
1,1.2788029,2.6257257,0.26763064,341.11655,290.88766,245.61258,217.31082,198.56982
1,1.489096,3.3036509,0.24558431,348.85425,303.02045,257.82962,223.19658,215.97906
1,3.4365225,28.668028,0.41176426,226.69577,254.02219,185.29796,121.11089,100.188
0,-0.37363896,1.3920983,0.14569464,291.06589,271.09186,254.83136,234.49609,216.75934
0,-1.2602595,0.81580496,0.1648172,304.63638,289.54388,271.02203,240.48541,218.33914
0,-0.11525688,1.0796466,0.16879468,305.65265,285.90982,265.87558,237.36914,217.17838
1,0.13504553,4.8618693,0.16715559,253.07574,212.62437,200.73485,191.26801,181.91678
0,-0.89346516,0.66648155,0.17334487,306.3053,288.75156,270.66077,239.53897,215.90923
1,1.1866492,4.2165098,0.2538411,339.99429,288.7612,246.80466,214.84238,199.63187
0,-0.80324143,0.81434429,0.15914556,301.17572,284.66959,268.06229,239.42819,218.4716
1,0.21898656,2.119101,0.10449813,223.02802,209.83321,201.70296,188.81882,182.54774
1,1.4094135,6.2911382,0.2491127,353.54309,295.31644,252.53148,216.38606,209.98734
1,0.39255726,1.6224573,0.24717562,349.9548,300.49658,259.53708,227.0233,214.26439
1,2.3155224,10.118984,0.28105909,357.66605,301.80908,261.69968,231.50746,204.12085
1,1.0740173,3.1194961,0.26375154,357.04471,298.05222,249.84146,210.31487,201.37544
0,-0.12203018,0.7990427,0.1638689,295.38629,279.95905,264.14648,233.17155,212.53526
1,0.53135061,1.2171808,0.095089652,223.77457,204.41225,198.45663,188.55151,182.62239
1,-0.89411718,1.2659239,0.12816145,269.64209,260.57986,248.12679,226.30563,212.11142
0,-0.22390847,1.4002463,0.15841348,293.09122,277.56525,258.67734,231.46652,212.50877
1,0.07958208,0.90327215,0.092962705,218.18262,208.55202,200.96603,189.25954,182.8584
0,-1.11063,0.69491398,0.15744469,292.11346,274.73312,259.38776,232.77661,212.29445
1,0.92317909,7.5638022,0.13905495,223.18695,199.51868,196.96112,183.74223,169.4902
1,2.3573823,22.681417,0.23971488,333.6293,257.36243,256.01141,246.23149,213.98985
0,0.048725471,0.89680099,0.17260754,307.01331,288.2627,269.21823,238.36134,217.00497
1,1.925745,6.7719927,0.25252989,356.12958,312.6727,279.63632,233.52557,220.14052
1,1.1065807,6.4823627,0.23059691,245.0659,214.87608,176.93652,150.5421,141.96873
1,-0.6240651,1.1699188,0.14362565,279.90607,270.47293,255.52734,229.79279,214.15361
0,-0.75331897,1.9654042,0.18292823,314.10562,296.20267,275.78314,242.76843,217.62149
0,0.080698982,0.69104034,0.15515171,298.81323,280.38049,263.75391,238.3517,218.26691
0,-0.5456152,0.76819927,0.15754041,300.48935,280.61166,265.21332,237.70871,218.36082
1,-0.75338858,1.3480852,0.13999391,280.89825,264.62329,246.33023,223.0545,208.13539
1,-0.21285737,1.3502932,0.12542181,275.41226,268.08395,250.62897,223.85886,209.78505
0,-0.87367421,0.44704193,0.16986546,298.70728,282.68518,264.10071,235.24747,211.95488
0,-0.37249529,1.4076166,0.14659913,292.07495,272.92694,258.09454,235.21375,216.5137
1,0.34569564,1.9233693,0.13373648,288.52518,273.24243,258.46298,231.80368,217.99718
1,0.15824176,2.1942298,0.19604321,202.37486,188.8405,175.77333,160.33405,149.5499
0,-1.1846019,1.799312,0.16892485,300.20279,281.11499,263.28189,235.18727,212.5473
1,0.8700344,5.0916381,0.24960271,337.91357,280.37085,237.504,211.14571,199.64632
1,-1.1164275,2.6516359,0.1233416,274.86319,265.68051,251.15878,228.55736,213.78996
0,-0.47722566,1.5717131,0.13560209,289.87381,276.43576,262.05609,238.57567,221.23146
1,0.8544063,8.9200153,0.095919691,205.40926,209.54422,200.20503,184.76334,180.52963
1,2.7469614,31.68453,0.50150919,254.80246,263.54199,200.93954,155.44048,117.59966
1,1.8783467,10.211301,0.24284872,348.81812,310.56067,258.78088,221.48192,214.97482
0,-0.34070176,0.83838636,0.15056038,293.51266,274.42728,259.56839,235.68336,216.60039
0,-0.95698005,0.5597114,0.15744513,295.86795,279.91809,263.06998,235.65927,214.89294
0,-0.75317782,1.0913693,0.16608451,302.31482,285.95319,266.04898,237.57384,215.48297
1,-1.0127078,1.3611915,0.13717759,285.29813,272.53922,256.56531,230.61159,214.77013
1,0.79445684,3.1293185,0.23245372,356.85205,298.43271,250.27977,224.91367,217.68892
1,1.3512498,3.3648398,0.22921047,352.51239,305.9296,258.89407,227.14371,222.09602
0,-1.0515144,0.9581899,0.17657223,309.21445,289.35361,270.37421,239.5775,216.91588
0,-0.8705169,0.41336799,0.15375663,292.90579,276.49597,260.61356,235.07889,214.87849
0,-1.1772798,1.2325228,0.17899247,313.79254,295.74512,276.52487,243.09355,218.26691
1,1.2496921,4.3500242,0.10012127,258.42688,252.68802,222.85944,216.56186,219.13628
1,1.2187953,1.9603184,0.091566838,259.40704,231.41113,228.38878,224.19119,213.06749
1,0.83815938,3.4558053,0.26246259,355.34689,301.83557,253.75728,218.84247,207.24193
0,-0.95768368,0.5408532,0.16452275,300.75427,282.49973,265.28076,237.17648,215.92126
0,-0.6583426,1.1450442,0.16850619,295.20084,281.60629,260.46426,231.78682,211.05901
1,1.5111308,5.4436064,0.13113253,212.42931,189.32455,183.33765,179.6458,176.60899
0,-1.0964763,1.2423775,0.17513099,307.51181,290.25189,270.97385,239.70755,215.22528
0,-0.76290971,0.99629122,0.1542362,291.81003,276.55618,260.96997,233.98796,213.36852
0,-0.49069163,1.1161186,0.16849466,304.15714,283.97357,266.16458,237.70389,217.05797
1,2.5570085,10.000475,0.24115121,342.72284,296.14008,255.26244,227.1413,204.55432
1,1.2644295,6.2481532,0.085425608,251.60912,236.93806,224.76195,211.69719,209.69112
0,0.39811349,1.670875,0.13749465,282.1409,263.51068,252.04984,233.13785,213.92964
0,-0.75089926,1.1697987,0.15835966,298.56036,280.04092,263.56125,236.76225,217.56128
1,1.4769514,8.350647,0.27888551,272.69095,262.44385,225.5061,195.99059,185.40874
1,0.61995023,3.583328,0.26589522,336.64923,286.40109,248.98654,214.33664,200.22429
1,1.998722,5.1047473,0.25818089,353.50699,323.38458,265.91171,237.43176,211.38654
1,2.4242389,8.384511,0.19027677,298.32675,283.08014,243.09836,226.51756,209.01682
1,1.3518101,2.0165825,0.26506954,349.03967,293.36096,247.99434,216.28973,200.72762
1,3.071388,35.207302,0.27331024,305.79474,242.34218,202.99138,190.43475,160.50021
1,1.5765623,3.2553954,0.21606164,266.82443,241.93518,207.81992,196.86719,176.93892
0,-1.2208852,0.72276908,0.15186477,292.54697,275.93002,260.42813,235.9579,215.95499
1,0.95987886,4.2684183,0.16710785,240.59137,213.92242,187.86275,171.97794,163.55147
1,-0.24430154,2.2166214,0.14139959,281.61108,276.91019,259.9826,230.71515,214.12712
0,0.078802228,1.4924494,0.15610479,292.71796,275.79999,257.00119,233.03188,215.13618
1,1.0598412,4.8747668,0.13895226,255.13721,217.33009,211.25168,197.161,183.42435
0,0.039395649,0.81172061,0.16055083,290.78412,274.74036,262.22467,233.56892,210.49307
1,0.72724324,2.3771219,0.23917246,240.89722,220.67996,207.25397,176.09604,160.94092
1,1.3916701,3.4288015,0.17996003,249.48746,227.56274,207.06854,188.23843,182.67056
0,-0.88512683,0.79532033,0.14798677,294.65659,278.75009,264.87857,238.62625,218.78227
0,-0.44787309,1.9399385,0.16712601,299.55496,286.94537,268.67639,236.28302,212.01027
0,0.57100809,1.4851364,0.16309477,301.90543,281.76764,263.37823,238.31799,216.86771
0,-0.74200392,0.47456163,0.15205897,294.5723,276.82831,260.46906,235.68336,216.50165
0,-0.7732591,2.5267627,0.16267462,296.83365,277.65674,261.54074,235.62074,214.83273
0,0.072120257,2.0915091,0.16763744,292.47952,280.6767,263.59738,232.5406,209.58516
1,0.23823671,6.7841058,0.20526868,240.69011,222.01654,207.75249,182.63684,169.12897
0,-1.2070631,0.98006922,0.14067237,291.87988,278.19861,262.80508,238.98508,219.98157
1,1.0680321,4.700542,0.25941378,332.67322,287.20544,239.95319,211.69719,198.33864
1,0.24279436,1.6308033,0.10029705,226.46941,207.22267,197.90274,185.67365,180.79454
1,1.330476,4.3475351,0.077594526,267.74438,261.77435,259.85257,243.55594,229.96378
0,-0.85607439,0.79927385,0.17236629,307.97903,288.92737,269.34589,239.38002,217.44328
0,-0.48165137,1.1409416,0.1580773,300.9686,283.32095,267.70105,239.15846,217.79007
1,1.2263659,2.4150777,0.19954938,268.61859,227.3147,215.95499,186.05415,170.32347
1,0.10074895,1.7500387,0.085788518,221.13994,204.96373,197.40665,188.7827,185.40152
1,1.6488127,5.5574021,0.29770422,314.17786,272.85471,231.47133,197.62579,184.52251
0,-0.1956024,1.0396521,0.17013186,300.63385,284.23608,265.69257,234.81158,213.74661
0,-0.80025327,0.4628624,0.15175822,292.69867,275.63623,259.69843,234.89827,215.54317
0,-1.058592,1.569519,0.15687048,294.64453,279.06317,262.19577,236.96696,215.88033
0,-1.1009064,1.0965724,0.17155237,304.09933,290.23984,271.79266,239.76294,214.9411
1,3.2369552,31.9028,0.37372661,166.02232,157.88245,187.41481,157.43692,138.94156
0,-1.015891,0.74396074,0.15357712,299.42734,281.2908,265.88281,238.8165,219.03032
0,-0.90376109,1.1256742,0.17610781,306.29083,291.7113,271.06055,239.42578,214.65694
1,1.3529259,6.241828,0.092279769,237.76891,211.38654,205.51282,201.98473,193.66663
1,1.9495809,11.190778,0.24597242,319.37485,244.0424,223.92628,199.54276,197.60413
1,1.1633279,3.4813647,0.20096458,243.23564,219.49751,202.73129,173.27599,165.59125
0,-0.7768057,0.73076141,0.17021461,304.03189,288.23376,269.9335,239.28128,215.3192
1,1.9696525,2.1466687,0.12427671,284.80203,285.39926,271.66022,240.26385,218.89064
0,-0.9456026,0.88218474,0.1688868,306.02832,288.04352,269.50723,240.02544,217.58537
0,-0.85177255,0.90505266,0.17627949,309.56125,291.40063,270.85583,239.45468,216.38606
1,2.1142275,15.175068,0.26975927,353.68039,306.92902,227.07387,220.26093,199.64391
0,-0.67630661,1.0454566,0.1483195,295.41037,284.20959,268.6571,238.74666,219.1411
1,1.6302265,3.6520915,0.093906067,248.53378,235.56055,220.82928,207.80305,206.89514
1,2.0270097,3.870163,0.26024294,341.23935,286.58896,250.22919,227.01848,204.45319
1,-0.28871176,1.10809,0.12844256,283.82428,270.14059,256.13904,232.9211,217.75154
1,1.6231025,6.8274217,0.27792457,336.64441,269.43018,214.94592,185.96504,179.42665
1,0.093284801,4.3579674,0.19237094,235.11743,203.53804,184.26964,167.00008,158.48692
